['Faust', 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
['May', 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.5724, 0.5724, 0.5724, 0.5724, 0.5724, 0.5724, 0.5724, 0.5724, 0.5724, 0.5724, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06]
['Jam', 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.40280000000000005, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.46640000000000004, 0.5724, 0.5724, 0.5724, 0.5724, 0.5724, 0.5724, 0.5724, 0.5724, 0.5724, 0.5724, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.6996000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 0.8586000000000001, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06]
['Ky Kiske', 0.3914, 0.3914, 0.3914, 0.3914, 0.3914, 0.3914, 0.3914, 0.3914, 0.3914, 0.3914, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.7004, 0.7004, 0.7004, 0.7004, 0.7004, 0.7004, 0.7004, 0.7004, 0.7004, 0.7004, 0.8652, 0.8652, 0.8652, 0.8652, 0.8652, 0.8652, 0.8652, 0.8652, 0.8652, 0.8652, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03]
['Jack-O', 0.3914, 0.3914, 0.3914, 0.3914, 0.3914, 0.3914, 0.3914, 0.3914, 0.3914, 0.3914, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.47380000000000005, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.5768000000000001, 0.7004, 0.7004, 0.7004, 0.7004, 0.7004, 0.7004, 0.7004, 0.7004, 0.7004, 0.7004, 0.8652, 0.8652, 0.8652, 0.8652, 0.8652, 0.8652, 0.8652, 0.8652, 0.8652, 0.8652, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03]
['Sol Badguy', 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.48, 0.48, 0.48, 0.48, 0.48, 0.48, 0.48, 0.48, 0.48, 0.48, 0.58, 0.58, 0.58, 0.58, 0.58, 0.58, 0.58, 0.58, 0.58, 0.58, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
['Raven', 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.44000000000000006, 0.44000000000000006, 0.44000000000000006, 0.44000000000000006, 0.44000000000000006, 0.44000000000000006, 0.44000000000000006, 0.44000000000000006, 0.44000000000000006, 0.44000000000000006, 0.528, 0.528, 0.528, 0.528, 0.528, 0.528, 0.528, 0.528, 0.528, 0.528, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.8250000000000001, 0.8250000000000001, 0.8250000000000001, 0.8250000000000001, 0.8250000000000001, 0.8250000000000001, 0.8250000000000001, 0.8250000000000001, 0.8250000000000001, 0.8250000000000001, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1]
['Slayer', 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.4608, 0.4608, 0.4608, 0.4608, 0.4608, 0.4608, 0.4608, 0.4608, 0.4608, 0.4608, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.6911999999999999, 0.6911999999999999, 0.6911999999999999, 0.6911999999999999, 0.6911999999999999, 0.6911999999999999, 0.6911999999999999, 0.6911999999999999, 0.6911999999999999, 0.6911999999999999, 0.8256, 0.8256, 0.8256, 0.8256, 0.8256, 0.8256, 0.8256, 0.8256, 0.8256, 0.8256, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]
['Johnny', 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
['Leo', 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
['Bedman', 0.37200000000000005, 0.37200000000000005, 0.37200000000000005, 0.37200000000000005, 0.37200000000000005, 0.37200000000000005, 0.37200000000000005, 0.37200000000000005, 0.37200000000000005, 0.37200000000000005, 0.465, 0.465, 0.465, 0.465, 0.465, 0.465, 0.465, 0.465, 0.465, 0.465, 0.558, 0.558, 0.558, 0.558, 0.558, 0.558, 0.558, 0.558, 0.558, 0.558, 0.7068000000000001, 0.7068000000000001, 0.7068000000000001, 0.7068000000000001, 0.7068000000000001, 0.7068000000000001, 0.7068000000000001, 0.7068000000000001, 0.7068000000000001, 0.7068000000000001, 0.8370000000000001, 0.8370000000000001, 0.8370000000000001, 0.8370000000000001, 0.8370000000000001, 0.8370000000000001, 0.8370000000000001, 0.8370000000000001, 0.8370000000000001, 0.8370000000000001, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93]
['Haehyun', 0.3648, 0.3648, 0.3648, 0.3648, 0.3648, 0.3648, 0.3648, 0.3648, 0.3648, 0.3648, 0.4416, 0.4416, 0.4416, 0.4416, 0.4416, 0.4416, 0.4416, 0.4416, 0.4416, 0.4416, 0.5376000000000001, 0.5376000000000001, 0.5376000000000001, 0.5376000000000001, 0.5376000000000001, 0.5376000000000001, 0.5376000000000001, 0.5376000000000001, 0.5376000000000001, 0.5376000000000001, 0.6528, 0.6528, 0.6528, 0.6528, 0.6528, 0.6528, 0.6528, 0.6528, 0.6528, 0.6528, 0.8063999999999999, 0.8063999999999999, 0.8063999999999999, 0.8063999999999999, 0.8063999999999999, 0.8063999999999999, 0.8063999999999999, 0.8063999999999999, 0.8063999999999999, 0.8063999999999999, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]
